date,open,high,low,close,volume
2025-03-10,256.26,256.32,248.07,250.96,286751
2025-03-11,247.53,249.96,247.51,249.66,171351
2025-03-12,250.47,251.08,245.95,248.96,199147
2025-03-13,248.46,253.66,247.46,247.68,168852
2025-03-14,247.46,259.31,247.11,256.46,351089
2025-03-17,257.56,259.93,250.2,250.46,335155
2025-03-18,252.46,255.24,249.96,251.46,225767
2025-03-19,251.66,261.43,251.24,259.85,369541
2025-03-20,259.85,260.96,255.48,256.61,144247
2025-03-21,257.14,258.99,250.13,250.46,194320
2025-03-24,252.16,253.44,250.74,252.62,167302
2025-03-25,252.17,254.46,249.75,253.94,127858
2025-03-26,253.86,257.16,251.16,251.38,129046
2025-03-27,250.65,257.26,248.71,253.34,141792
2025-03-28,250.57,253.34,250.26,251.26,112421
2025-03-31,250.52,252.44,246.58,247.4,194634
2025-04-01,247.4,248.96,243.04,243.52,194162
2025-04-02,244.66,246.92,242.02,243.6,137321
2025-04-03,239.46,242.16,237.01,237.54,232816
2025-04-07,220.55,224.46,203.57,209.68,723646
2025-04-08,214.41,219.46,210.86,213.51,476594
2025-04-09,207.38,213.21,204.55,205.85,536023
2025-04-10,215.46,217.25,209.92,212.44,372741
2025-04-11,210.46,220.01,209.16,218.46,302991
2025-04-14,221.61,222.46,217.14,218.46,206965
2025-04-15,220.46,224.91,219.58,222.61,266865
2025-04-16,221.46,221.64,216.01,219.35,216551
2025-04-17,217.46,221.79,216.68,220.46,157377
2025-04-18,219.67,220.96,218.12,219.92,115128
2025-04-21,219.92,229.46,218.64,225.82,220082
2025-04-22,229.0,230.16,226.2,229.69,169354
2025-04-23,234.0,237.75,232.0,232.35,191980
2025-04-24,233.5,237.66,231.25,235.87,181554
2025-04-25,236.2,236.92,234.09,235.6,127620
2025-04-28,237.25,237.26,232.2,233.85,143124
2025-04-29,233.0,233.8,229.72,231.03,167424
2025-04-30,232.05,233.38,230.5,230.5,156328
2025-05-06,232.91,235.3,230.2,230.63,196877
2025-05-07,235.45,239.88,235.08,237.61,312810
2025-05-08,238.49,247.68,236.98,243.57,312856
2025-05-09,245.07,248.77,243.65,247.27,236933
2025-05-12,254.0,256.99,252.0,256.0,302315
2025-05-13,261.0,261.0,254.02,257.77,204806
2025-05-14,257.77,263.46,255.01,261.6,231463
2025-05-15,261.62,261.87,258.6,259.18,141119
2025-05-16,258.14,260.73,256.73,258.36,189001
2025-05-19,259.5,259.54,256.27,259.0,169740
2025-05-20,263.44,264.5,254.2,262.0,346424
2025-05-21,265.99,278.99,264.8,273.08,565245
2025-05-22,276.8,276.94,267.27,269.37,276081
2025-05-23,270.01,273.0,265.95,265.99,230004
2025-05-26,264.0,265.38,251.9,254.9,330122
2025-05-27,254.89,256.21,251.39,252.99,176680
2025-05-28,254.61,257.27,252.32,252.6,154563
2025-05-29,252.0,252.98,248.0,250.85,217883
2025-05-30,249.9,251.65,246.47,249.0,204337
2025-06-03,251.0,252.9,249.44,250.15,158412
2025-06-04,251.5,252.6,249.7,250.05,130402
2025-06-05,250.36,251.44,247.27,250.5,135259
2025-06-06,251.0,252.33,247.5,247.88,165515
2025-06-09,247.88,249.88,244.5,244.58,185498
2025-06-10,244.0,245.86,241.22,242.14,139325
2025-06-11,245.09,251.44,243.8,249.5,279934
2025-06-12,251.0,251.5,247.77,248.81,175696
2025-06-13,247.1,249.41,245.37,247.2,174032
2025-06-16,247.0,247.7,244.8,245.66,122176
2025-06-17,245.96,247.43,244.22,245.26,97650
2025-06-18,245.98,248.58,244.57,244.57,104606
2025-06-19,244.3,245.16,240.6,241.1,147985
2025-06-20,240.06,242.12,238.5,239.26,136883
2025-06-23,238.3,239.6,237.03,238.61,127099
2025-06-24,239.58,247.08,239.58,244.92,235011
2025-06-25,245.5,254.88,245.0,253.9,315377
2025-06-26,254.88,255.29,251.36,251.79,199145
2025-06-27,255.5,256.45,249.11,249.99,236201
2025-06-30,250.5,252.5,248.7,251.22,176234
2025-07-01,251.5,251.74,248.88,250.5,95323
2025-07-02,250.5,251.01,248.19,249.45,115714
2025-07-03,250.47,262.21,249.59,261.59,338037
2025-07-04,264.01,268.98,259.98,264.8,272060
2025-07-07,264.8,267.88,257.88,259.89,174665
2025-07-08,259.7,264.9,258.82,262.31,155923
2025-07-09,261.2,273.46,261.1,269.8,293884
2025-07-10,273.99,273.99,267.5,271.0,242393
2025-07-11,270.5,273.0,269.1,270.5,213282
2025-07-14,270.0,270.32,265.1,267.5,149789
2025-07-15,267.5,271.5,265.0,266.75,169526
2025-07-16,267.5,267.7,262.04,263.4,156265
2025-07-17,264.37,266.75,263.36,264.5,145110
2025-07-18,267.7,271.45,264.8,270.2,221866
2025-07-21,276.0,281.0,272.55,278.66,324863
2025-07-22,279.0,289.0,278.18,285.66,333090
2025-07-23,287.16,289.75,285.59,286.02,200190
2025-07-24,288.0,288.2,281.91,284.2,223891
2025-07-25,284.2,284.2,280.75,281.8,134326
2025-07-28,282.02,288.09,280.3,285.3,238973
2025-07-29,285.7,291.0,285.68,290.82,233946
2025-07-30,291.2,291.2,275.36,276.09,415943
2025-07-31,279.8,280.98,263.62,263.62,447104
2025-08-01,263.8,265.6,261.75,262.07,252500
2025-08-04,262.0,267.0,260.7,265.48,237682
2025-08-05,266.5,268.0,262.5,264.7,219760
2025-08-06,264.22,265.9,262.23,264.0,153233
2025-08-07,264.0,265.49,261.2,262.05,165481
2025-08-08,263.0,265.16,261.01,262.48,174282
2025-08-11,262.48,265.15,261.5,262.66,213309
2025-08-12,262.5,264.18,256.72,262.25,222407
2025-08-13,263.77,274.0,263.51,272.6,394668
2025-08-14,275.89,281.0,273.48,278.89,371708
2025-08-15,277.38,281.3,275.1,279.67,241092
2025-08-18,279.67,284.48,277.02,282.0,285288
2025-08-19,282.0,283.0,275.22,276.8,244286
2025-08-20,277.5,279.99,272.05,279.2,233535
2025-08-21,279.27,281.8,278.0,279.0,182698
2025-08-22,278.93,289.35,278.6,287.18,264219
2025-08-25,290.0,293.88,286.78,290.28,312297
2025-08-26,287.02,290.99,285.58,289.5,230245
2025-08-27,289.0,289.54,278.19,278.3,382584
2025-08-28,276.06,278.99,272.72,277.41,304664
2025-08-29,278.31,316.66,277.95,306.18,780139
2025-09-01,306.5,306.9,299.3,304.0,429964
2025-09-02,304.03,311.1,299.03,302.87,371169
2025-09-03,303.5,311.65,303.03,309.0,508975
2025-09-04,313.47,323.33,300.63,304.03,657548
2025-09-05,299.9,325.11,299.82,325.11,708198
2025-09-08,334.0,337.65,323.5,325.37,588346
2025-09-09,322.8,334.58,317.16,320.0,434024
2025-09-10,317.99,322.0,313.0,316.04,367527
2025-09-11,315.55,322.98,309.04,322.55,380345
2025-09-12,325.9,329.9,322.2,325.0,338713
2025-09-15,346.01,371.52,344.02,354.7,718410
2025-09-16,356.11,359.0,348.5,353.42,377445
2025-09-17,356.8,381.88,354.0,377.1,543771
2025-09-18,374.59,380.0,360.8,366.89,518897
2025-09-19,365.0,375.71,361.72,368.49,339149
2025-09-22,370.5,372.72,362.78,370.05,285278
2025-09-23,368.0,376.96,360.0,368.15,348493
2025-09-24,371.0,380.0,366.06,379.93,383145
2025-09-25,376.6,402.59,376.47,392.85,466393
2025-09-26,392.02,399.99,380.0,380.4,362633
2025-09-29,386.34,399.89,386.01,397.37,389647
2025-09-30,396.0,408.88,396.0,402.0,330313
2025-10-09,399.98,424.36,399.74,409.89,412088
2025-10-10,401.0,403.8,379.01,381.95,533118
2025-10-13,362.86,384.6,362.86,374.5,471510
2025-10-14,381.0,385.8,355.77,358.0,496399
2025-10-15,358.5,369.71,354.76,369.3,369934
2025-10-16,367.5,373.9,364.5,368.5,276295
2025-10-17,367.5,375.0,356.99,358.14,319058
2025-10-20,365.0,368.89,359.53,366.5,284324
2025-10-21,373.0,381.35,363.1,375.9,446329
2025-10-22,375.9,378.88,368.2,372.86,219459
2025-10-23,373.8,378.8,369.0,376.45,239981
2025-10-24,379.97,387.8,378.0,385.77,320416
2025-10-27,393.0,393.0,376.57,386.18,404510
2025-10-28,386.16,393.8,383.02,386.48,287083
2025-10-29,386.0,400.04,384.7,400.0,344740
2025-10-30,405.98,409.08,396.83,398.29,343061
2025-10-31,398.0,406.8,388.2,388.77,340484
2025-11-03,387.0,391.91,375.77,386.86,263682
2025-11-04,383.06,386.5,374.0,378.95,239391
2025-11-05,372.85,393.0,372.0,388.7,311425
2025-11-06,390.0,399.49,388.7,394.68,234475
2025-11-07,393.5,397.51,388.88,395.37,165549
2025-11-10,398.4,400.31,383.32,384.51,238960
2025-11-11,386.0,394.77,384.5,385.6,193032
2025-11-12,390.78,392.99,383.98,386.38,212998
2025-11-13,385.05,421.3,385.05,415.6,562654
2025-11-14,407.0,414.6,403.88,404.12,241721
2025-11-17,388.0,392.4,382.5,390.78,476855
2025-11-18,389.0,398.63,381.0,385.0,395658
2025-11-19,385.5,398.44,384.96,391.1,292667
2025-11-20,394.9,395.0,377.01,379.39,336743
2025-11-21,375.0,383.0,370.0,370.0,316313
2025-11-24,373.8,374.9,367.18,370.55,228458
2025-11-25,375.0,379.66,370.59,372.36,206332
2025-11-26,375.5,375.5,370.07,372.82,189107
2025-11-27,373.0,378.88,370.0,371.2,222003
2025-11-28,370.5,375.48,366.16,373.2,203403
2025-12-01,374.76,382.97,374.03,382.97,267510
2025-12-02,383.5,384.98,377.4,380.08,163485
2025-12-03,380.09,383.37,375.0,376.08,139911
2025-12-04,379.19,383.6,375.15,383.35,191658
2025-12-05,387.2,389.31,382.0,389.09,232916
2025-12-08,390.43,395.38,385.5,392.5,216598
2025-12-09,391.5,392.26,386.0,387.59,186918
2025-12-10,385.05,388.0,377.26,382.38,194334
2025-12-11,384.9,398.86,383.38,388.99,282154
2025-12-12,392.0,393.39,385.5,391.8,240020
2025-12-15,391.5,394.97,385.21,385.5,182750
2025-12-16,386.0,389.08,378.03,378.41,191217
2025-12-17,376.45,384.5,375.06,383.42,222574
2025-12-18,379.57,380.95,370.01,372.0,296393
2025-12-19,374.08,377.68,370.8,374.0,175599
